x_rel_wpt,y_rel_wpt,yaw,slip_angle,omega_yaw,roll,throttle,reward,crash,laptime,segment_time,delta_t,lap,curvature,v,steer,timestamp
0.25046896082693115,-0.36078076280789023,5.006922281223854,-1.5707963267948966,-0.09740047927229156,0.047990476988397604,2.2632864633707794,0.0,0,2.249999999999996,2.249999999999996,0.01,1,0.0024575095803382034,2.2688559500181116,-0.029747337910485186,1769093412.9286563
0.2282239193577772,-0.36041666434013175,5.0057797365082815,-1.5707963267948966,-0.11425447155728463,0.0490053673764206,2.2688559500181116,0.0,0,2.259999999999996,2.259999999999996,0.01,1,0.0024575095803382034,2.266335018785931,-0.030299461210947003,1769093412.9364588
0.20591521730320309,-0.3601290756734131,5.004810250932274,-1.5707963267948966,-0.09694855760074006,0.04991513516093823,2.266335018785931,0.0,0,2.2699999999999956,2.2699999999999956,0.01,1,0.0024575095803382034,2.2576971563943773,-0.029688190947048176,1769093412.9440808
0.1836755387620218,-0.35981620112763435,5.003669462947956,-1.5707963267948966,-0.1140787984318159,0.04884252132490175,2.2576971563943773,0.0,0,2.2799999999999954,2.2799999999999954,0.01,1,0.0024575095803382034,2.245537063012463,-0.02936737399501495,1769093412.9514983
0.16139946261932578,-0.3595719551265778,5.0026998812114964,-1.5707963267948966,-0.09695817364594461,0.0481634539784887,2.245537063012463,0.0,0,2.289999999999995,2.289999999999995,0.01,1,0.0024575095803382034,2.2299537740270066,-0.028129573806933136,1769093412.9589577
0.1392339385244048,-0.35930904899288774,5.001553156279108,-1.5707963267948966,-0.114672493238821,0.04589705762296469,2.2299537740270066,0.0,0,2.299999999999995,2.299999999999995,0.01,1,0.0024575095803382034,2.213132956906945,-0.02736691679350995,1769093412.9662595
0.11707487295149968,-0.35910785833742737,5.000579486027461,-1.5707963267948966,-0.09736702516471851,0.04434029144148985,2.213132956906945,0.0,0,2.3099999999999947,2.3099999999999947,0.01,1,0.0024575095803382034,2.194390479439414,-0.02579869335708007,1769093412.9737027
0.09507005031237961,-0.3588953407366214,4.999425462928628,-1.5707963267948966,-0.11540230988327238,0.041430692881159074,2.194390479439414,0.0,0,2.3199999999999945,2.3199999999999945,0.01,1,0.0024575095803382034,2.175443388507333,-0.024811780103313863,1769093412.981197
0.2730046856686117,-0.36393610385628633,4.998448729057028,-1.5707963267948966,-0.09767338716004659,0.03943162924780586,2.175443388507333,0.0,0,2.3299999999999943,2.3299999999999943,0.01,1,0.0023744440916744994,2.058012357348429,-0.02649180070490358,1769093412.98871
0.2513384602682235,-0.3635390484273753,4.997274956319775,-1.5707963267948966,-0.11737727372524986,0.04090627848291519,2.058012357348429,0.0,0,2.339999999999994,2.339999999999994,0.01,1,0.0023744440916744994,1.9474424803234047,-0.026644241590025895,1769093412.99608
0.23000004697660423,-0.3632273221077891,4.996279178151583,-1.5707963267948966,-0.09957781681926292,0.03940692917735542,1.9474424803234047,0.0,0,2.349999999999994,2.349999999999994,0.01,1,0.0023744440916744994,1.866677835940397,-0.02458705289809818,1769093413.0036542
0.2092426754349552,-0.36287341340387963,4.995059921343236,-1.5707963267948966,-0.12192568083468913,0.03458539846481553,1.866677835940397,0.0,0,2.3599999999999937,2.3599999999999937,0.01,1,0.0023744440916744994,1.8082035602565911,-0.022631413499112588,1769093413.011123
0.18894620523761668,-0.36260523960719504,4.994050513653082,-1.5707963267948966,-0.10094076901534521,0.0302079201470572,1.8082035602565911,0.0,0,2.3699999999999934,2.3699999999999934,0.01,1,0.0023744440916744994,1.763181798515173,-0.019683553356764978,1769093413.018774
0.16925612539120377,-0.36230614857086085,4.992839828664733,-1.5707963267948966,-0.12106849883490867,0.024939215559563164,1.763181798515173,0.0,0,2.3799999999999932,2.3799999999999932,0.01,1,0.0023744440916744994,1.7281259031524072,-0.01764017138037613,1769093413.0263555
0.1499896706541373,-0.3620852778624106,4.9918619330257,-1.5707963267948966,-0.09778956390329441,0.021258047272839517,1.7281259031524072,0.0,0,2.389999999999993,2.389999999999993,0.01,1,0.0023744440916744994,1.6986819875808483,-0.014940720905973637,1769093413.0335994
0.13126122355071523,-0.3618412163980574,4.99070391660056,-1.5707963267948966,-0.11580164251405733,0.01717088424277584,1.6986819875808483,0.0,0,2.399999999999993,2.399999999999993,0.01,1,0.0023744440916744994,1.6741727977026275,-0.013264619155770192,1769093413.04091
0.11288066427337189,-0.3616631551854,4.9897840047770305,-1.5707963267948966,-0.09199118235292403,0.01458412429833711,1.6741727977026275,0.0,0,2.4099999999999926,2.4099999999999926,0.01,1,0.0023744440916744994,1.6523498928160976,-0.011106202888109545,1769093413.0481708
0.09495746316774457,-0.36146676656508714,4.988693497158833,-1.5707963267948966,-0.10905076181977336,0.011718318674161694,1.6523498928160976,0.0,0,2.4199999999999924,2.4199999999999924,0.01,1,0.0023744440916744994,1.633762289508641,-0.010089638101604882,1769093413.0555713
0.27724941016325355,-0.36430905764746585,4.987835506965501,-1.5707963267948966,-0.08579901933316592,0.010249250256861242,1.633762289508641,0.0,0,2.429999999999992,2.429999999999992,0.01,1,0.002291136694206193,1.5781590658126117,-0.010644540532945515,1769093413.0631423
0.26002793249023404,-0.3639455757636738,4.986803334857146,-1.5707963267948966,-0.10321721083554891,0.010353961812914775,1.5781590658126117,0.0,0,2.439999999999992,2.439999999999992,0.01,1,0.002291136694206193,1.5373209841131308,-0.010519816490816642,1769093413.071013
0.2431086342535236,-0.36367073241083375,4.985995619065763,-1.5707963267948966,-0.08077157913826127,0.009782984443690192,1.5373209841131308,0.0,0,2.4499999999999917,2.4499999999999917,0.01,1,0.002291136694206193,1.5048651745748178,-0.009068659300727673,1769093413.0790389
0.22663565844096809,-0.3633500304348141,4.9850073645651625,-1.5707963267948966,-0.09882545006005827,0.008065880276051493,1.5048651745748178,0.0,0,2.4599999999999915,2.4599999999999915,0.01,1,0.002291136694206193,1.479471876256929,-0.008429107918887548,1769093413.0865455
0.2104438539414356,-0.36310951356853566,4.984244620530243,-1.5707963267948966,-0.07627440349198267,0.00718332840464702,1.479471876256929,0.0,0,2.4699999999999913,2.4699999999999913,0.01,1,0.002291136694206193,1.4570069368812506,-0.0068558757050034246,1769093413.0940566
0.19465609551689,-0.36282866022148813,4.983304616883366,-1.5707963267948966,-0.09400036468765194,0.005609782585875631,1.4570069368812506,0.0,0,2.479999999999991,2.479999999999991,0.01,1,0.002291136694206193,1.4351726792706279,-0.006045710848498219,1769093413.101444
0.17910486535562933,-0.3626185933275383,4.982586496089398,-1.5707963267948966,-0.07181207939677137,0.0047584089950621225,1.4351726792706279,0.0,0,2.489999999999991,2.489999999999991,0.01,1,0.002291136694206193,1.4031174907069695,-0.0036124244681906203,1769093413.1088057
0.16392640333428576,-0.3623728314298235,4.981690077115045,-1.5707963267948966,-0.08964189743529971,0.0027316373038889803,1.4031174907069695,0.0,0,2.4999999999999907,2.4999999999999907,0.01,1,0.002291136694206193,1.3629976800672727,-0.0023152778111536904,1769093413.1161969
0.14898712304310785,-0.3621896115993384,4.981011097492755,-1.5707963267948966,-0.06789796222905764,0.0016767100052559678,1.3629976800672727,0.0,0,2.5099999999999905,2.5099999999999905,0.01,1,0.002291136694206193,1.3145022508141406,-0.0017480269987191599,1769093413.1235433
0.13445679335992022,-0.3619745858023008,4.9801470217618595,-1.5707963267948966,-0.08640757308953084,0.0012062869047471632,1.3145022508141406,0.0,0,2.5199999999999902,2.5199999999999902,0.01,1,0.002291136694206193,1.261725525722385,-0.0015231022883228796,1769093413.130843
0.12021960702657641,-0.36181623098006693,4.979503584049645,-1.5707963267948966,-0.0643437712214201,0.0009958973516600155,1.261725525722385,0.0,0,2.52999999999999,2.52999999999999,0.01,1,0.002291136694206193,1.2040558976592544,-0.0014350545142599877,1769093413.1385005
0.10645865593768529,-0.361630097599363,4.9786694869469335,-1.5707963267948966,-0.08340971027118727,0.0008832408678733731,1.2040558976592544,0.0,0,2.53999999999999,2.53999999999999,0.01,1,0.002291136694206193,1.1489710538650324,-0.0014512396610084747,1769093413.1463072
0.2930122548111034,-0.3624387052425079,4.978065276404252,-1.5707963267948966,-0.06042105426811162,0.0008362354329089323,1.1489710538650324,0.0,0,2.5499999999999896,2.5499999999999896,0.01,1,0.0022077739227020256,1.142037094794304,-0.0014803287929566135,1769093413.15448
0.28008676958470213,-0.3621218893292788,4.977272455218871,-1.5707963267948966,-0.07928211853815981,0.0008057166800151125,1.142037094794304,0.0,0,2.5599999999999894,2.5599999999999894,0.01,1,0.0022077739227020256,1.1344079975933197,-0.0015050147895771834,1769093413.1625485
0.2674249823321623,-0.36189533540897095,4.976712245917763,-1.5707963267948966,-0.05602093011081166,0.000779448989949715,1.1344079975933197,0.0,0,2.569999999999989,2.569999999999989,0.01,1,0.0022077739227020256,1.1230551006257676,-0.0015371242120145192,1769093413.1700218
0.25512902785402625,-0.361612968456548,4.975970049880745,-1.5707963267948966,-0.07421960370175285,0.0007613333283919576,1.1230551006257676,0.0,0,2.579999999999989,2.579999999999989,0.01,1,0.0022077739227020256,1.1095726729178486,-0.0015739102587562176,1769093413.1776707
0.24301929804190894,-0.36141040299772587,4.975449393100323,-1.5707963267948966,-0.0520656780421902,0.0007481718595315169,1.1095726729178486,0.0,0,2.5899999999999888,2.5899999999999888,0.01,1,0.0022077739227020256,1.094169340163233,-0.0016155919142250767,1769093413.185015
0.23121957407398924,-0.36115544454920595,4.974744206709988,-1.5707963267948966,-0.07051863903351219,0.0007387569981487381,1.094169340163233,0.0,0,2.5999999999999885,2.5999999999999885,0.01,1,0.0022077739227020256,1.0779045190929422,-0.0016594655984340928,1769093413.1923354
0.21956928986356056,-0.3609725555870461,4.974253642241695,-1.5707963267948966,-0.049056446829265354,0.0007310702802050038,1.0779045190929422,0.0,0,2.6099999999999883,2.6099999999999883,0.01,1,0.0022077739227020256,1.0606201873826602,-0.00170617697053696,1769093413.1996284
0.2082024846277466,-0.36074076472117667,4.973575751443754,-1.5707963267948966,-0.06778907979416715,0.0007247891872171633,1.0606201873826602,0.0,0,2.619999999999988,2.619999999999988,0.01,1,0.0022077739227020256,1.0431093687457886,-0.001753517779488545,1769093413.2070248
0.19696694743475684,-0.360575048329304,4.97310970980183,-1.5707963267948966,-0.046604164192398656,0.0007186727334212233,1.0431093687457886,0.0,0,2.629999999999988,2.629999999999988,0.01,1,0.0022077739227020256,1.024600724961084,-0.0018039320610331222,1769093413.214437
0.18600237336649222,-0.36036399499897315,4.972454115796276,-1.5707963267948966,-0.06555940055541498,0.0007133105601812498,1.024600724961084,0.0,0,2.6399999999999877,2.6399999999999877,0.01,1,0.0022077739227020256,1.0056401294810462,-0.0018558305414713115,1769093413.2220004
0.17516108852196327,-0.3602138940386439,4.972010025998192,-1.5707963267948966,-0.044408979808352456,0.000707814078777677,1.0056401294810462,0.0,0,2.6499999999999875,2.6499999999999875,0.01,1,0.0022077739227020256,0.985934845699584,-0.001909981480104593,1769093413.230578
0.16458736500918592,-0.36002193958657447,4.971374240584432,-1.5707963267948966,-0.06357854137597485,0.0007022125591577058,0.985934845699584,0.0,0,2.6599999999999873,2.6599999999999873,0.01,1,0.0022077739227020256,0.9661862818772458,-0.001964336586465584,1769093413.2382796
0.15413511991318474,-0.3598863158478572,4.970951195209272,-1.5707963267948966,-0.042304537516013596,0.0006957109024473395,0.9661862818772458,0.0,0,2.669999999999987,2.669999999999987,0.01,1,0.0022077739227020256,0.9459879266569957,-0.0020200760473689026,1769093413.2457988
0.14395122977933147,-0.35971220715414454,4.970334235942086,-1.5707963267948966,-0.061695926718652316,0.0006886266709784175,0.9459879266569957,0.0,0,2.679999999999987,2.679999999999987,0.01,1,0.0022077739227020256,0.9259683556298393,-0.0020753909422906473,1769093413.253522
0.13388889638112889,-0.35959005660119,4.969932129796607,-1.5707963267948966,-0.04021061454784203,0.0006804155925873733,0.9259683556298393,0.0,0,2.6899999999999866,2.6899999999999866,0.01,1,0.0022077739227020256,0.9056561258212716,-0.002131655274289935,1769093413.2609706
0.12409672214093057,-0.35943267828449116,4.969333702265415,-1.5707963267948966,-0.059842753119188075,0.0006714997573557152,0.9056561258212716,0.0,0,2.6999999999999864,2.6999999999999864,0.01,1,0.0022077739227020256,0.8856448994785941,-0.0021871605598760007,1769093413.2683067
0.11442613553349441,-0.35932302469697036,4.968952728599293,-1.5707963267948966,-0.03809736661226637,0.0006614645451156842,0.8856448994785941,0.0,0,2.709999999999986,2.709999999999986,0.01,1,0.0022077739227020256,0.8654240197622934,-0.002243389429130449,1769093413.275598
0.10502727235313288,-0.35918129857637876,4.9683727226616865,-1.5707963267948966,-0.058000593760620944,0.0006507580247723838,0.8654240197622934,0.0,0,2.719999999999986,2.719999999999986,0.01,1,0.0022077739227020256,0.8455723932061259,-0.002298673636308628,1769093413.28281
0.29570790339209757,-0.35793144986131886,4.968013127107335,-1.5707963267948966,-0.03595955543511664,0.0006390398277271058,0.8455723932061259,0.0,0,2.7299999999999858,2.7299999999999858,0.01,1,0.0021238099723847634,0.8662817402948405,-0.0023014133881892034,1769093413.2900965
0.2866623638955398,-0.3576924117075231,4.9674536410498495,-1.5707963267948966,-0.05594860574857918,0.00062305887379346,0.8662817402948405,0.0,0,2.7399999999999856,2.7399999999999856,0.01,1,0.0021238099723847634,0.8765156238980876,-0.0022986693994001654,1769093413.2974465
0.27764113827349285,-0.3575338223044496,4.967108533907208,-1.5707963267948966,-0.03451071426416874,0.0006115478567120983,0.8765156238980876,0.0,0,2.7499999999999853,2.7499999999999853,0.01,1,0.0021238099723847634,0.8784973847749943,-0.0023045027996170964,1769093413.3049767
0.2687608912752525,-0.35731050145489207,4.966565885881447,-1.5707963267948966,-0.054264802576042825,0.000604931731503162,0.8784973847749943,0.0,0,2.759999999999985,2.759999999999985,0.01,1,0.0021238099723847634,0.8751158566428469,-0.002319271411550778,1769093413.312834
0.2598651024979056,-0.3571607256599605,4.966229327050359,-1.5707963267948966,-0.03365588310888512,0.0006013322458121132,0.8751158566428469,0.0,0,2.769999999999985,2.769999999999985,0.01,1,0.0021238099723847634,0.867292934701969,-0.0023438181135019614,1769093413.3213499
0.25109837150596054,-0.3569493362101044,4.965693478217306,-1.5707963267948966,-0.05358488330529099,0.0005996136717274011,0.867292934701969,0.0,0,2.7799999999999847,2.7799999999999847,0.01,1,0.0021238099723847634,0.8567370152656753,-0.0023746326235368235,1769093413.3291728
0.24232218876542172,-0.35680787015057963,4.96536380962673,-1.5707963267948966,-0.03296685905755936,0.0005981922887749962,0.8567370152656753,0.0,0,2.7899999999999845,2.7899999999999845,0.01,1,0.0021238099723847634,0.8436704387738116,-0.0024118561724298946,1769093413.3366094
0.23369253505675153,-0.3566076826139519,4.964832518054467,-1.5707963267948966,-0.05312915722628375,0.0005965884417314875,0.8436704387738116,0.0,0,2.7999999999999843,2.7999999999999843,0.01,1,0.0021238099723847634,0.8292970820456269,-0.002452289441902389,1769093413.344087
0.22507426230259592,-0.35647494954298625,4.964511289136182,-1.5707963267948966,-0.032122891828567646,0.0005938801678529544,0.8292970820456269,0.0,0,2.809999999999984,2.809999999999984,0.01,1,0.0021238099723847634,0.8134568756496716,-0.002496673721195837,1769093413.351525
0.21662764155377104,-0.3562862172095397,4.963985678240791,-1.5707963267948966,-0.05256108953908267,0.0005901009994975811,0.8134568756496716,0.0,0,2.819999999999984,2.819999999999984,0.01,1,0.0021238099723847634,0.7970916917195244,-0.0025423347001260837,1769093413.358803
0.2082147085290798,-0.3561627134409225,4.963675443492983,-1.5707963267948966,-0.031023474780766946,0.0005847380056550603,0.7970916917195244,0.0,0,2.8299999999999836,2.8299999999999836,0.01,1,0.0021238099723847634,0.7798275824495285,-0.002590512707133544,1769093413.3661363
0.19999730697288248,-0.35598578240537276,4.9631576037652065,-1.5707963267948966,-0.051783972777652565,0.0005780918992160189,0.7798275824495285,0.0,0,2.8399999999999834,2.8399999999999834,0.01,1,0.0021238099723847634,0.7624729107263934,-0.002638854026516061,1769093413.373478
0.19183235278787947,-0.35587178889458054,4.962860920448125,-1.5707963267948966,-0.02966833170816585,0.000569861252513239,0.7624729107263934,0.0,0,2.849999999999983,2.849999999999983,0.01,1,0.0021238099723847634,0.7445303730346065,-0.0026889146997411176,1769093413.3809192
0.18388260226657593,-0.35570680294542945,4.9623528769553245,-1.5707963267948966,-0.050804349280042516,0.0005604555787345518,0.7445303730346065,0.0,0,2.859999999999983,2.859999999999983,0.01,1,0.0021238099723847634,0.7267431470623533,-0.0027385026400090903,1769093413.3883965
0.17599919635786,-0.3556023393048139,4.962071938987892,-1.5707963267948966,-0.028093796743267063,0.0005496729762794732,0.7267431470623533,0.0,0,2.869999999999983,2.869999999999983,0.01,1,0.0021238099723847634,0.7085383595176904,-0.002789374187481469,1769093413.396421
0.16834607317624528,-0.3554491906786452,4.961575272748687,-1.5707963267948966,-0.049666623920519015,0.0005379457871310044,0.7085383595176904,0.0,0,2.8799999999999826,2.8799999999999826,0.01,1,0.0021238099723847634,0.6906315708616722,-0.002839404243187931,1769093413.4042335
0.1607685387019728,-0.3553540553837982,4.961311830387738,-1.5707963267948966,-0.026344236094821838,0.0005251149465730091,0.6906315708616722,0.0,0,2.8899999999999824,2.8899999999999824,0.01,1,0.0021238099723847634,0.6723998079482455,-0.00289048253229035,1769093413.4123647
0.15343237491652933,-0.3552124246540771,4.960827598354923,-1.5707963267948966,-0.04842320328153349,0.0005115928759590159,0.6723998079482455,0.0,0,2.899999999999982,2.899999999999982,0.01,1,0.0021238099723847634,0.6545513586117323,-0.002940497216381721,1769093413.4203868
0.14617711370593178,-0.3551262556948039,4.960582996156741,-1.5707963267948966,-0.024460219818234208,0.0004972377675752208,0.6545513586117323,0.0,0,2.909999999999982,2.909999999999982,0.01,1,0.0021238099723847634,0.6364264732962248,-0.0029914398564341036,1769093413.428208
0.13917118930650813,-0.3549956737858017,4.960111778974894,-1.5707963267948966,-0.047121718184683914,0.0004824244999641218,0.6364264732962248,0.0,0,2.9199999999999817,2.9199999999999817,0.01,1,0.0021238099723847634,0.6187440135624169,-0.0030412244006372442,1769093413.4360597
0.13224834700903101,-0.35491800420787123,4.959887029548057,-1.5707963267948966,-0.02247494268372563,0.00046702722781805344,0.6187440135624169,0.0,0,2.9299999999999815,2.9299999999999815,0.01,1,0.0021238099723847634,0.6008485666333103,-0.0030922113303592583,1769093413.4437113
0.12558046538280657,-0.3547979105779448,4.959429029861485,-1.5707963267948966,-0.04579996865716751,0.0004514281123921825,0.6008485666333103,0.0,0,2.9399999999999813,2.9399999999999813,0.01,1,0.0021238099723847634,0.5834781452583656,-0.003141909654830924,1769093413.4515424
0.11899526879527264,-0.3547282071228344,4.9592248662855045,-1.5707963267948966,-0.020416357598040946,0.0004354576327839926,0.5834781452583656,0.0,0,2.949999999999981,2.949999999999981,0.01,1,0.0021238099723847634,0.5658492773599381,-0.003192538694896313,1769093413.4606705
0.1126688356448128,-0.35461799468839006,4.9587800158888555,-1.5707963267948966,-0.04448503966489881,0.0004194051402972074,0.5658492773599381,0.0,0,2.959999999999981,2.959999999999981,0.01,1,0.0021238099723847634,0.5471785795619867,-0.0032455843673827303,1769093413.4728842
0.10642423848907327,-0.35455571468483704,4.958597052168089,-1.5707963267948966,-0.018296372076687106,0.0004032258988055811,0.5471785795619867,0.0,0,2.9699999999999807,2.9699999999999807,0.01,1,0.0021238099723847634,0.5267855935069236,-0.0033031349735630376,1769093413.4866984
0.3003847208232978,-0.35125228680189,4.958164803984748,-1.5707963267948966,-0.04322481833405334,0.0003867968967569175,0.5267855935069236,0.0,0,2.9799999999999804,2.9799999999999804,0.01,1,0.0020394831686675334,0.5504928991306747,-0.003303638769847068,1769093413.496302
0.29445316582867215,-0.3511636484049907,4.958000868510351,-1.5707963267948966,-0.016393547439719214,0.00037392527842682293,0.5504928991306747,0.0,0,2.9899999999999802,2.9899999999999802,0.01,1,0.0020394831686675334,0.5647480791850458,-0.0032930582272159706,1769093413.505559
0.2886881099372661,-0.3509886296640855,4.957586735646255,-1.5707963267948966,-0.04141328640958619,0.0003658143118319294,0.5647480791850458,0.0,0,2.99999999999998,2.99999999999998,0.01,1,0.0020394831686675334,0.5713521602171091,-0.0032881868900467015,1769093413.5151684
0.2828774446657415,-0.35090324365947895,4.957426846653357,-1.5707963267948966,-0.015988899289798297,0.00036128005017919756,0.5713521602171091,0.0,0,3.00999999999998,3.00999999999998,0.01,1,0.0020394831686675334,0.5712959552771818,-0.003295313581441206,1769093413.5237155
0.27718300425393205,-0.3507354893610525,4.9570192448056,-1.5707963267948966,-0.0407601847757455,0.00035882575836834523,0.5712959552771818,0.0,0,3.0199999999999796,3.0199999999999796,0.01,1,0.0020394831686675334,0.567198947468081,-0.0033110767195331505,1769093413.5319457
0.2714280264956414,-0.3506531036147233,4.956862557595831,-1.5707963267948966,-0.01566872097686911,0.00035695856642357893,0.567198947468081,0.0,0,3.0299999999999794,3.0299999999999794,0.01,1,0.0020394831686675334,0.5593783320580636,-0.0033360182982815284,1769093413.5402865
0.2657942133251827,-0.3504908668744904,4.956456645594846,-1.5707963267948966,-0.04059120009847206,0.00035490089255570194,0.5593783320580636,0.0,0,3.039999999999979,3.039999999999979,0.01,1,0.0020394831686675334,0.5490894818939651,-0.0033671924835049303,1769093413.5484977
0.2601155178846457,-0.35041233839638186,4.956305354923583,-1.5707963267948966,-0.015129067126284923,0.00035194334464886177,0.5490894818939651,0.0,0,3.049999999999979,3.049999999999979,0.01,1,0.0020394831686675334,0.5356813035264765,-0.003406475726141659,1769093413.5567052
0.2545842035449448,-0.3502556850684915,4.955900867671862,-1.5707963267948966,-0.04044872517212639,0.00034779844728537483,0.5356813035264765,0.0,0,3.0599999999999787,3.0599999999999787,0.01,1,0.0020394831686675334,0.520503328714973,-0.003450404045954,1769093413.564922
0.24903547503295057,-0.3501823081667758,4.955758719493449,-1.5707963267948966,-0.014214817841295968,0.0003420252437398118,0.520503328714973,0.0,0,3.0699999999999785,3.0699999999999785,0.01,1,0.0020394831686675334,0.5031244820253873,-0.003500204769462208,1769093413.5737398
